"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
2017-04-25,13,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-26,24,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-27,43,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-28,40,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-29,57,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-30,35,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-01,23,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-02,17,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-03,20,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-04,29,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-05,10,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-06,23,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-07,20,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-08,28,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-09,42,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-10,56,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-11,52,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-12,52,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-13,28,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-14,36,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-15,34,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-16,36,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-17,45,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-18,41,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-19,45,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-20,37,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-21,18,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-22,21,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-23,17,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-24,13,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-25,20,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-26,30,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-27,56,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-28,22,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-29,37,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-30,20,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-05-31,29,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-06-01,35,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-06-02,42,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-06-03,43,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-06-04,40,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-06-05,20,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-06-06,24,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-06-07,28,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-06-14,18,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-06-15,21,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-06-16,17,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-06-17,20,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-06-18,29,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-06-19,14,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-06-20,21,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-06-21,18,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-06-22,12,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-06-23,37,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-06-24,15,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-06-25,20,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-06-26,22,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-06-27,28,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-06-28,28,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-06-29,33,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-06-30,15,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-01,18,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-02,23,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-03,30,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-04,29,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-05,25,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-06,15,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-07,21,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-08,25,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-09,23,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-10,32,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-11,33,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-12,43,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-13,25,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-14,22,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-15,19,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-16,27,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-17,27,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-18,23,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-19,38,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-20,53,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-21,44,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-22,40,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-23,41,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-24,25,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-25,47,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-26,53,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-27,46,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-28,24,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-29,26,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-30,20,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-07-31,22,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-01,33,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-02,37,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-03,43,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-04,35,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-05,29,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-06,29,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-07,22,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-08,20,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-09,40,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-10,28,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-11,15,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-12,10,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-13,18,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-14,25,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-15,16,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-16,23,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-17,13,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-18,17,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-19,34,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-20,43,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-21,52,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-22,49,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-23,35,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-24,33,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-25,31,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-26,40,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-27,42,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-28,43,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-29,32,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-30,28,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-08-31,12,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-09-01,14,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-09-02,20,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-09-03,41,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-09-04,28,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-09-05,33,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-09-06,30,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-09-07,18,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-09-21,28,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-09-22,35,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-09-23,38,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-09-24,38,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-09-25,26,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-09-26,32,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-09-27,41,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-09-28,55,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-09-29,52,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-09-30,39,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-01,24,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-02,17,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-03,31,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-04,24,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-05,22,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-06,35,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-07,32,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-08,16,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-09,15,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-12,28,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-13,34,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-14,45,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-15,35,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-16,10,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-17,14,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-18,20,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-19,23,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-20,37,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-21,49,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-22,36,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-23,3,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-24,17,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-25,22,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-26,22,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-27,29,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-28,25,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-29,7,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-30,17,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-10-31,33,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-01,38,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-02,46,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-03,38,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-04,33,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-05,37,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-06,53,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-07,26,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-08,13,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-09,7,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-10,18,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-11,50,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-12,41,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-13,26,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-14,31,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-15,39,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-16,28,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-17,32,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-18,63,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-19,20,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-20,40,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-21,50,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-22,34,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-23,48,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-24,51,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-25,54,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-26,36,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-27,35,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-28,55,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-29,59,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-11-30,61,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-01,47,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-02,58,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-03,44,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-04,54,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-05,55,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-06,22,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-07,30,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-08,34,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-09,20,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-10,37,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-11,40,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-12,38,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-13,16,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-14,50,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-15,55,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-16,56,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-17,67,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-18,52,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-19,51,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-20,29,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-21,19,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-22,38,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-23,25,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-24,7,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-25,22,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-26,31,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-27,44,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-28,54,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-29,53,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-30,56,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-12-31,55,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-05,11,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-06,22,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-07,24,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-08,31,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-09,42,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-10,46,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-11,43,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-12,28,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-13,45,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-14,32,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-15,35,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-16,32,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-17,58,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-18,34,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-19,20,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-20,51,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-21,34,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-22,18,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-23,10,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-24,9,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-25,39,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-26,25,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-27,21,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-28,18,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-29,23,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-30,12,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-01-31,40,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-01,62,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-02,34,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-03,23,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-04,21,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-05,48,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-06,49,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-07,63,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-08,50,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-09,17,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-10,38,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-11,53,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-12,54,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-13,9,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-14,46,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-15,42,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-16,15,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-17,28,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-18,52,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-19,30,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-20,74,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-21,52,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-22,38,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-23,35,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-24,32,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-25,26,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-26,15,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-27,31,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-02-28,36,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-01,53,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-02,15,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-03,18,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-04,23,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-05,29,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-06,47,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-07,43,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-08,20,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-09,28,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-10,40,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-11,15,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-12,20,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-13,37,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-14,11,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-15,15,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-16,29,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-17,54,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-18,67,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-19,13,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-20,38,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-21,61,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-22,19,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-23,20,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-24,49,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-25,38,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-26,20,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-27,32,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-28,29,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-29,28,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-30,33,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-03-31,21,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-01,10,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-02,16,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-03,26,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-04,28,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-05,47,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-06,13,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-07,9,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-08,16,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-09,35,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-10,48,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-11,52,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-12,38,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-13,44,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-14,38,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-15,43,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-16,58,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-17,43,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-18,29,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-19,33,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-20,51,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-21,55,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-22,36,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-23,9,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-26,20,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-27,60,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-28,66,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-29,64,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-04-30,34,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-01,36,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-02,22,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-03,22,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-04,26,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-05,20,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-06,13,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-07,17,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-08,19,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-09,23,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-10,56,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-11,62,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-12,11,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-14,26,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-15,47,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-16,52,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-17,59,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-18,53,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-19,37,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-20,36,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-21,38,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-22,27,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-23,13,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-24,21,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-25,18,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-26,36,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-27,54,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-28,36,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-29,33,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-30,42,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-05-31,49,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-01,41,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-02,38,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-03,41,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-04,53,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-05,39,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-06,24,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-07,27,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-08,9,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-09,30,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-10,44,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-11,38,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-12,50,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-13,58,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-14,37,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-15,41,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-16,40,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-17,28,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-18,36,"Triple Oak",NA,"Wake",35.8652,-78.8197
2017-06-19,31,"Triple Oak",NA,"Wake",35.8652,-78.8197
